Species,Port,Year,Quantity,Value
Capelin,Drangsnes,2022,0,0
Capelin,Drangsnes,2023,0,0
Capelin,Drangsnes,2024,0,0
Capelin,Egilsstaðir,1982,0,0
Capelin,Egilsstaðir,1983,0,0
Capelin,Egilsstaðir,1984,0,0
Capelin,Egilsstaðir,1985,0,0
Capelin,Egilsstaðir,1986,0,0
Capelin,Egilsstaðir,1987,0,0
Capelin,Egilsstaðir,1988,0,0
Capelin,Egilsstaðir,1989,0,0
Capelin,Egilsstaðir,1990,0,0
Capelin,Egilsstaðir,1991,0,0
Capelin,Egilsstaðir,1992,0,0
Capelin,Egilsstaðir,1993,0,0
Capelin,Egilsstaðir,1994,0,0
Capelin,Egilsstaðir,1995,0,0
Capelin,Egilsstaðir,1996,0,0
Capelin,Egilsstaðir,1997,92,649
Capelin,Egilsstaðir,1998,0,0
Capelin,Egilsstaðir,1999,0,0
Capelin,Egilsstaðir,2000,0,0
Capelin,Egilsstaðir,2001,0,0
Capelin,Egilsstaðir,2002,0,0
Capelin,Egilsstaðir,2003,0,0
Capelin,Egilsstaðir,2004,0,0
Capelin,Egilsstaðir,2005,0,0
Capelin,Egilsstaðir,2006,0,0
Capelin,Egilsstaðir,2007,0,0
Capelin,Egilsstaðir,2008,0,0
Capelin,Egilsstaðir,2009,0,0
Capelin,Egilsstaðir,2010,0,0
Capelin,Egilsstaðir,2011,0,0
Capelin,Egilsstaðir,2012,0,0
Capelin,Egilsstaðir,2013,0,0
Capelin,Egilsstaðir,2014,0,0
Capelin,Egilsstaðir,2015,0,0
Capelin,Egilsstaðir,2016,0,0
Capelin,Egilsstaðir,2017,0,0
Capelin,Egilsstaðir,2018,0,0
Capelin,Egilsstaðir,2019,0,0
Capelin,Egilsstaðir,2020,0,0
Capelin,Egilsstaðir,2021,0,0
Capelin,Egilsstaðir,2022,0,0
Capelin,Egilsstaðir,2023,0,0
Capelin,Egilsstaðir,2024,0,0
Capelin,Eskifjörður,1982,5935,2732
Capelin,Eskifjörður,1983,10630,18314
Capelin,Eskifjörður,1984,82574,123671
Capelin,Eskifjörður,1985,115299,203869
Capelin,Eskifjörður,1986,96641,177964
Capelin,Eskifjörður,1987,83730,158616
Capelin,Eskifjörður,1988,94681,273012
Capelin,Eskifjörður,1989,65121,234614
Capelin,Eskifjörður,1990,78864,287330
Capelin,Eskifjörður,1991,30220,121636
Capelin,Eskifjörður,1992,86644,345469
Capelin,Eskifjörður,1993,96003,375531
Capelin,Eskifjörður,1994,72293,306741
Capelin,Eskifjörður,1995,69394,316164
Capelin,Eskifjörður,1996,119690,699089
Capelin,Eskifjörður,1997,123609,744663
Capelin,Eskifjörður,1998,68758,491230
Capelin,Eskifjörður,1999,66267,311732
Capelin,Eskifjörður,2000,75483,332503
Capelin,Eskifjörður,2001,79277,405097
Capelin,Eskifjörður,2002,98526,828679
Capelin,Eskifjörður,2003,52220,374261
Capelin,Eskifjörður,2004,63688,446886
Capelin,Eskifjörður,2005,66965,497394
Capelin,Eskifjörður,2006,16104,210006
Capelin,Eskifjörður,2007,25011,381160
Capelin,Eskifjörður,2008,13267,192532
Capelin,Eskifjörður,2009,0,0
Capelin,Eskifjörður,2010,7181,229237
Capelin,Eskifjörður,2011,27882,942945
Capelin,Eskifjörður,2012,59517,1435652
Capelin,Eskifjörður,2013,40665,1475986
Capelin,Eskifjörður,2014,7549,249810
Capelin,Eskifjörður,2015,34207,987409
Capelin,Eskifjörður,2016,7212,166192
Capelin,Eskifjörður,2017,16120,318933
Capelin,Eskifjörður,2018,16925,461293
Capelin,Eskifjörður,2019,0,0
Capelin,Eskifjörður,2020,0,0
Capelin,Eskifjörður,2021,20251,959090
Capelin,Eskifjörður,2022,45891,1575160
Capelin,Eskifjörður,2023,35942,1468193
Capelin,Eskifjörður,2024,0,0
Capelin,Eyrarbakki,1982,0,0
Capelin,Eyrarbakki,1983,0,0
Capelin,Eyrarbakki,1984,3,5
Capelin,Eyrarbakki,1985,0,0
Capelin,Eyrarbakki,1986,0,0
Capelin,Eyrarbakki,1987,0,0
Capelin,Eyrarbakki,1988,0,0
Capelin,Eyrarbakki,1989,120,1438
Capelin,Eyrarbakki,1990,189,2189
Capelin,Eyrarbakki,1991,81,971
Capelin,Eyrarbakki,1992,0,0
Capelin,Eyrarbakki,1993,0,0
Capelin,Eyrarbakki,1994,29,764
Capelin,Eyrarbakki,1995,1898,13447
Capelin,Eyrarbakki,1996,2849,13457
Capelin,Eyrarbakki,1997,641,3206
Capelin,Eyrarbakki,1998,738,8853
Capelin,Eyrarbakki,1999,0,0
Capelin,Eyrarbakki,2000,0,0
Capelin,Eyrarbakki,2001,0,0
Capelin,Eyrarbakki,2002,0,0
Capelin,Eyrarbakki,2003,0,0
Capelin,Eyrarbakki,2004,0,0
Capelin,Eyrarbakki,2005,0,0
Capelin,Eyrarbakki,2006,0,0
Capelin,Eyrarbakki,2007,0,0
Capelin,Eyrarbakki,2008,0,0
Capelin,Eyrarbakki,2009,0,0
Capelin,Eyrarbakki,2010,0,0
Capelin,Eyrarbakki,2011,0,0
Capelin,Eyrarbakki,2012,0,0
Capelin,Eyrarbakki,2013,0,0
Capelin,Eyrarbakki,2014,0,0
Capelin,Eyrarbakki,2015,0,0
Capelin,Eyrarbakki,2016,0,0
Capelin,Eyrarbakki,2017,0,0
Capelin,Eyrarbakki,2018,0,0
Capelin,Eyrarbakki,2019,0,0
Capelin,Eyrarbakki,2020,0,0
Capelin,Eyrarbakki,2021,0,0
Capelin,Eyrarbakki,2022,0,0
Capelin,Eyrarbakki,2023,0,0
Capelin,Eyrarbakki,2024,0,0
Capelin,Flatey á Breiðafirði,1982,0,0
Capelin,Flatey á Breiðafirði,1983,0,0
Capelin,Flatey á Breiðafirði,1984,0,0
Capelin,Flatey á Breiðafirði,1985,0,0
Capelin,Flatey á Breiðafirði,1986,0,0
Capelin,Flatey á Breiðafirði,1987,0,0
Capelin,Flatey á Breiðafirði,1988,0,0
Capelin,Flatey á Breiðafirði,1989,0,0
Capelin,Flatey á Breiðafirði,1990,0,0
Capelin,Flatey á Breiðafirði,1991,0,0
Capelin,Flatey á Breiðafirði,1992,0,0
Capelin,Flatey á Breiðafirði,1993,0,0
Capelin,Flatey á Breiðafirði,1994,0,0
Capelin,Flatey á Breiðafirði,1995,0,0
Capelin,Flatey á Breiðafirði,1996,0,0
Capelin,Flatey á Breiðafirði,1997,0,0
Capelin,Flatey á Breiðafirði,1998,0,0
Capelin,Flatey á Breiðafirði,1999,0,0
Capelin,Flatey á Breiðafirði,2000,0,0
Capelin,Flatey á Breiðafirði,2001,0,0
Capelin,Flatey á Breiðafirði,2002,0,0
Capelin,Flatey á Breiðafirði,2003,0,0
Capelin,Flatey á Breiðafirði,2004,0,0
Capelin,Flatey á Breiðafirði,2005,0,0
Capelin,Flatey á Breiðafirði,2006,0,0
Capelin,Flatey á Breiðafirði,2007,0,0
Capelin,Flatey á Breiðafirði,2008,0,0
Capelin,Flatey á Breiðafirði,2009,0,0
Capelin,Flatey á Breiðafirði,2010,0,0
Capelin,Flatey á Breiðafirði,2011,0,0
Capelin,Flatey á Breiðafirði,2012,0,0
Capelin,Flatey á Breiðafirði,2013,0,0
Capelin,Flatey á Breiðafirði,2014,0,0
Capelin,Flatey á Breiðafirði,2015,0,0
Capelin,Flatey á Breiðafirði,2016,0,0
Capelin,Flatey á Breiðafirði,2017,0,0
Capelin,Flatey á Breiðafirði,2018,0,0
Capelin,Flatey á Breiðafirði,2019,0,0
Capelin,Flatey á Breiðafirði,2020,0,0
Capelin,Flatey á Breiðafirði,2021,0,0
Capelin,Flatey á Breiðafirði,2022,0,0
Capelin,Flatey á Breiðafirði,2023,0,0
Capelin,Flatey á Breiðafirði,2024,0,0
Capelin,Flateyri,1982,0,0
Capelin,Flateyri,1983,0,0
Capelin,Flateyri,1984,0,0
Capelin,Flateyri,1985,0,0
Capelin,Flateyri,1986,48,194
Capelin,Flateyri,1987,11,46
Capelin,Flateyri,1988,0,0
Capelin,Flateyri,1989,0,0
Capelin,Flateyri,1990,0,0
Capelin,Flateyri,1991,0,0
Capelin,Flateyri,1992,0,0
Capelin,Flateyri,1993,0,0
Capelin,Flateyri,1994,0,0
Capelin,Flateyri,1995,0,0
Capelin,Flateyri,1996,0,0
Capelin,Flateyri,1997,0,0
Capelin,Flateyri,1998,0,0
Capelin,Flateyri,1999,0,0
Capelin,Flateyri,2000,0,0
Capelin,Flateyri,2001,0,0
Capelin,Flateyri,2002,0,0
Capelin,Flateyri,2003,0,0
Capelin,Flateyri,2004,0,0
Capelin,Flateyri,2005,0,0
Capelin,Flateyri,2006,0,0
Capelin,Flateyri,2007,0,0
Capelin,Flateyri,2008,0,0
Capelin,Flateyri,2009,0,0
Capelin,Flateyri,2010,0,0
Capelin,Flateyri,2011,0,0
Capelin,Flateyri,2012,0,0
Capelin,Flateyri,2013,0,0
Capelin,Flateyri,2014,0,0
Capelin,Flateyri,2015,0,0
Capelin,Flateyri,2016,0,0
Capelin,Flateyri,2017,0,0
Capelin,Flateyri,2018,0,0
Capelin,Flateyri,2019,0,0
Capelin,Flateyri,2020,0,0
Capelin,Flateyri,2021,0,0
Capelin,Flateyri,2022,0,0
Capelin,Flateyri,2023,0,0
Capelin,Flateyri,2024,0,0
Capelin,Fáskrúðsfjörður,1982,0,0
Capelin,Fáskrúðsfjörður,1983,0,0
Capelin,Fáskrúðsfjörður,1984,6160,7528
Capelin,Fáskrúðsfjörður,1985,0,0
Capelin,Fáskrúðsfjörður,1986,0,0
Capelin,Fáskrúðsfjörður,1987,0,0
Capelin,Fáskrúðsfjörður,1988,0,0
Capelin,Fáskrúðsfjörður,1989,0,0
Capelin,Fáskrúðsfjörður,1990,0,0
Capelin,Fáskrúðsfjörður,1991,0,0
Capelin,Fáskrúðsfjörður,1992,0,0
Capelin,Fáskrúðsfjörður,1993,1348,4580
Capelin,Fáskrúðsfjörður,1994,206,5103
Capelin,Fáskrúðsfjörður,1995,5881,36480
Capelin,Fáskrúðsfjörður,1996,52240,309478
Capelin,Fáskrúðsfjörður,1997,72029,431207
Capelin,Fáskrúðsfjörður,1998,35417,255003
Capelin,Fáskrúðsfjörður,1999,41393,188861
Capelin,Fáskrúðsfjörður,2000,40006,176179
Capelin,Fáskrúðsfjörður,2001,24450,124670
Capelin,Fáskrúðsfjörður,2002,43577,375006
Capelin,Fáskrúðsfjörður,2003,19238,144387
Capelin,Fáskrúðsfjörður,2004,11922,88900
Capelin,Fáskrúðsfjörður,2005,33304,224729
Capelin,Fáskrúðsfjörður,2006,2951,27042
Capelin,Fáskrúðsfjörður,2007,5233,57224
Capelin,Fáskrúðsfjörður,2008,2535,18249
Capelin,Fáskrúðsfjörður,2009,0,0
Capelin,Fáskrúðsfjörður,2010,1648,35761
Capelin,Fáskrúðsfjörður,2011,5501,149537
Capelin,Fáskrúðsfjörður,2012,17977,420124
Capelin,Fáskrúðsfjörður,2013,11151,382595
Capelin,Fáskrúðsfjörður,2014,1838,76056
Capelin,Fáskrúðsfjörður,2015,8794,240723
Capelin,Fáskrúðsfjörður,2016,3082,77053
Capelin,Fáskrúðsfjörður,2017,10677,203924
Capelin,Fáskrúðsfjörður,2018,7947,222727
Capelin,Fáskrúðsfjörður,2019,0,0
Capelin,Fáskrúðsfjörður,2020,0,0
Capelin,Fáskrúðsfjörður,2021,3150,123870
Capelin,Fáskrúðsfjörður,2022,18119,588666
Capelin,Fáskrúðsfjörður,2023,12996,600768
Capelin,Fáskrúðsfjörður,2024,0,0
Capelin,Garðabær,1982,0,0
Capelin,Garðabær,1983,0,0
Capelin,Garðabær,1984,0,0
Capelin,Garðabær,1985,0,0
Capelin,Garðabær,1986,0,0
Capelin,Garðabær,1987,0,0
Capelin,Garðabær,1988,0,0
Capelin,Garðabær,1989,0,0
Capelin,Garðabær,1990,0,0
Capelin,Garðabær,1991,0,0
Capelin,Garðabær,1992,0,0
Capelin,Garðabær,1993,0,0
Capelin,Garðabær,1994,0,0
Capelin,Garðabær,1995,0,0
Capelin,Garðabær,1996,0,0
Capelin,Garðabær,1997,0,0
Capelin,Garðabær,1998,0,0
Capelin,Garðabær,1999,0,0
Capelin,Garðabær,2000,0,0
Capelin,Garðabær,2001,0,0
Capelin,Garðabær,2002,0,0
Capelin,Garðabær,2003,0,0
Capelin,Garðabær,2004,0,0
Capelin,Garðabær,2005,0,0
Capelin,Garðabær,2006,0,0
Capelin,Garðabær,2007,0,0
Capelin,Garðabær,2008,0,0
Capelin,Garðabær,2009,0,0
Capelin,Garðabær,2010,0,0
Capelin,Garðabær,2011,0,0
Capelin,Garðabær,2012,0,0
Capelin,Garðabær,2013,0,0
Capelin,Garðabær,2014,0,0
Capelin,Garðabær,2015,0,0
Capelin,Garðabær,2016,0,0
Capelin,Garðabær,2017,0,0
Capelin,Garðabær,2018,0,0
Capelin,Garðabær,2019,0,0
Capelin,Garðabær,2020,0,0
Capelin,Garðabær,2021,0,0
Capelin,Garðabær,2022,0,0
Capelin,Garðabær,2023,0,0
Capelin,Garðabær,2024,0,0
Capelin,Garður,1982,0,0
Capelin,Garður,1983,0,0
Capelin,Garður,1984,13,29
Capelin,Garður,1985,2,12
Capelin,Garður,1986,28,319
Capelin,Garður,1987,265,3618
Capelin,Garður,1988,2,12
Capelin,Garður,1989,79,949
Capelin,Garður,1990,124,1445
Capelin,Garður,1991,66,719
Capelin,Garður,1992,372,2564
Capelin,Garður,1993,230,3209
Capelin,Garður,1994,372,10705
Capelin,Garður,1995,446,8992
Capelin,Garður,1996,2993,21190
Capelin,Garður,1997,1958,12120
Capelin,Garður,1998,64,649
Capelin,Garður,1999,0,0
Capelin,Garður,2000,0,0
Capelin,Garður,2001,0,0
Capelin,Garður,2002,0,0
Capelin,Garður,2003,0,0
Capelin,Garður,2004,0,0
Capelin,Garður,2005,0,0
Capelin,Garður,2006,0,0
Capelin,Garður,2007,0,0
Capelin,Garður,2008,0,0
Capelin,Garður,2009,0,0
Capelin,Garður,2010,0,0
Capelin,Garður,2011,0,0
Capelin,Garður,2012,0,0
Capelin,Garður,2013,0,0
Capelin,Garður,2014,0,0
Capelin,Garður,2015,0,0
Capelin,Garður,2016,0,0
Capelin,Garður,2017,0,0
Capelin,Garður,2018,0,0
Capelin,Garður,2019,0,0
Capelin,Garður,2020,0,0
Capelin,Garður,2021,0,0
Capelin,Garður,2022,0,0
Capelin,Garður,2023,0,0
Capelin,Garður,2024,0,0
Capelin,Grindavík,1982,316,119
Capelin,Grindavík,1983,3079,5234
Capelin,Grindavík,1984,29854,33547
Capelin,Grindavík,1985,20284,31268
Capelin,Grindavík,1986,37307,65335
Capelin,Grindavík,1987,39082,67885
Capelin,Grindavík,1988,37095,101651
Capelin,Grindavík,1989,29205,96794
Capelin,Grindavík,1990,28307,96893
Capelin,Grindavík,1991,13944,46361
Capelin,Grindavík,1992,34981,132862
Capelin,Grindavík,1993,47131,173270
Capelin,Grindavík,1994,46761,154584
Capelin,Grindavík,1995,52794,217893
Capelin,Grindavík,1996,65686,351937
Capelin,Grindavík,1997,75323,429400
Capelin,Grindavík,1998,44371,306593
Capelin,Grindavík,1999,39658,160882
Capelin,Grindavík,2000,64471,261803
Capelin,Grindavík,2001,72611,390427
Capelin,Grindavík,2002,70652,545473
Capelin,Grindavík,2003,65808,489600
Capelin,Grindavík,2004,18616,134248
Capelin,Grindavík,2005,19951,91816
Capelin,Grindavík,2006,3357,17217
Capelin,Grindavík,2007,13469,107752
Capelin,Grindavík,2008,0,0
Capelin,Grindavík,2009,0,0
Capelin,Grindavík,2010,0,0
Capelin,Grindavík,2011,0,0
Capelin,Grindavík,2012,0,0
Capelin,Grindavík,2013,0,0
Capelin,Grindavík,2014,0,0
Capelin,Grindavík,2015,0,0
Capelin,Grindavík,2016,0,0
Capelin,Grindavík,2017,0,0
Capelin,Grindavík,2018,0,0
Capelin,Grindavík,2019,0,0
Capelin,Grindavík,2020,0,0
Capelin,Grindavík,2021,0,0
Capelin,Grindavík,2022,0,0
Capelin,Grindavík,2023,0,0
Capelin,Grindavík,2024,0,0
Capelin,Grundarfjörður,1982,0,0
Capelin,Grundarfjörður,1983,0,0
Capelin,Grundarfjörður,1984,0,0
Capelin,Grundarfjörður,1985,0,0
Capelin,Grundarfjörður,1986,0,0
Capelin,Grundarfjörður,1987,0,0
Capelin,Grundarfjörður,1988,0,0
Capelin,Grundarfjörður,1989,0,0
Capelin,Grundarfjörður,1990,0,0
Capelin,Grundarfjörður,1991,0,0
Capelin,Grundarfjörður,1992,0,0
Capelin,Grundarfjörður,1993,0,0
Capelin,Grundarfjörður,1994,0,0
Capelin,Grundarfjörður,1995,0,0
Capelin,Grundarfjörður,1996,0,0
Capelin,Grundarfjörður,1997,0,0
Capelin,Grundarfjörður,1998,0,0
Capelin,Grundarfjörður,1999,0,0
Capelin,Grundarfjörður,2000,0,0
Capelin,Grundarfjörður,2001,0,0
Capelin,Grundarfjörður,2002,0,0
Capelin,Grundarfjörður,2003,0,0
Capelin,Grundarfjörður,2004,0,0
Capelin,Grundarfjörður,2005,0,0
Capelin,Grundarfjörður,2006,0,0
Capelin,Grundarfjörður,2007,0,0
Capelin,Grundarfjörður,2008,1317,61761
Capelin,Grundarfjörður,2009,0,0
Capelin,Grundarfjörður,2010,0,0
Capelin,Grundarfjörður,2011,0,0
Capelin,Grundarfjörður,2012,0,0
Capelin,Grundarfjörður,2013,0,0
Capelin,Grundarfjörður,2014,579,50174
Capelin,Grundarfjörður,2015,0,0
Capelin,Grundarfjörður,2016,0,0
Capelin,Grundarfjörður,2017,0,0
Capelin,Grundarfjörður,2018,0,0
Capelin,Grundarfjörður,2019,0,0
Capelin,Grundarfjörður,2020,0,0
Capelin,Grundarfjörður,2021,0,0
Capelin,Grundarfjörður,2022,0,0
Capelin,Grundarfjörður,2023,0,0
Capelin,Grundarfjörður,2024,0,0
Capelin,Grímsey,1982,0,0
Capelin,Grímsey,1983,0,0
Capelin,Grímsey,1984,0,0
Capelin,Grímsey,1985,0,0
Capelin,Grímsey,1986,0,0
Capelin,Grímsey,1987,0,0
Capelin,Grímsey,1988,0,0
Capelin,Grímsey,1989,0,0
Capelin,Grímsey,1990,0,0
Capelin,Grímsey,1991,0,0
Capelin,Grímsey,1992,0,0
Capelin,Grímsey,1993,0,0
Capelin,Grímsey,1994,0,0
Capelin,Grímsey,1995,0,0
Capelin,Grímsey,1996,0,0
Capelin,Grímsey,1997,0,0
Capelin,Grímsey,1998,0,0
Capelin,Grímsey,1999,0,0
Capelin,Grímsey,2000,0,0
Capelin,Grímsey,2001,0,0
Capelin,Grímsey,2002,0,0
Capelin,Grímsey,2003,0,0
Capelin,Grímsey,2004,0,0
Capelin,Grímsey,2005,0,0
Capelin,Grímsey,2006,0,0
Capelin,Grímsey,2007,0,0
Capelin,Grímsey,2008,0,0
Capelin,Grímsey,2009,0,0
Capelin,Grímsey,2010,0,0
Capelin,Grímsey,2011,0,0
Capelin,Grímsey,2012,0,0
Capelin,Grímsey,2013,0,0
Capelin,Grímsey,2014,0,0
Capelin,Grímsey,2015,0,0
Capelin,Grímsey,2016,0,0
Capelin,Grímsey,2017,0,0
Capelin,Grímsey,2018,0,0
Capelin,Grímsey,2019,0,0
Capelin,Grímsey,2020,0,0
Capelin,Grímsey,2021,0,0
Capelin,Grímsey,2022,0,0
Capelin,Grímsey,2023,0,0
Capelin,Grímsey,2024,0,0
Capelin,Hafnarfjörður,1982,29,21
Capelin,Hafnarfjörður,1983,0,0
Capelin,Hafnarfjörður,1984,9548,11132
Capelin,Hafnarfjörður,1985,3823,4546
Capelin,Hafnarfjörður,1986,3607,6342
Capelin,Hafnarfjörður,1987,5957,22257
Capelin,Hafnarfjörður,1988,6293,17877
Capelin,Hafnarfjörður,1989,5894,20836
Capelin,Hafnarfjörður,1990,5641,20132
Capelin,Hafnarfjörður,1991,18,210
Capelin,Hafnarfjörður,1992,0,0
Capelin,Hafnarfjörður,1993,99,1384
Capelin,Hafnarfjörður,1994,333,10327
Capelin,Hafnarfjörður,1995,5266,30408
Capelin,Hafnarfjörður,1996,9089,52541
Capelin,Hafnarfjörður,1997,378,1614
Capelin,Hafnarfjörður,1998,228,2253
Capelin,Hafnarfjörður,1999,0,0
Capelin,Hafnarfjörður,2000,0,0
Capelin,Hafnarfjörður,2001,0,0
Capelin,Hafnarfjörður,2002,571,4855
Capelin,Hafnarfjörður,2003,0,0
Capelin,Hafnarfjörður,2004,0,0
Capelin,Hafnarfjörður,2005,3423,140442
Capelin,Hafnarfjörður,2006,5673,199599
Capelin,Hafnarfjörður,2007,3259,171718
Capelin,Hafnarfjörður,2008,0,0
Capelin,Hafnarfjörður,2009,1626,112014
Capelin,Hafnarfjörður,2010,2337,134906
Capelin,Hafnarfjörður,2011,435,27967
Capelin,Hafnarfjörður,2012,0,0
Capelin,Hafnarfjörður,2013,0,0
Capelin,Hafnarfjörður,2014,1663,147737
Capelin,Hafnarfjörður,2015,0,0
Capelin,Hafnarfjörður,2016,824,107855
Capelin,Hafnarfjörður,2017,0,0
Capelin,Hafnarfjörður,2018,0,0
Capelin,Hafnarfjörður,2019,0,0
Capelin,Hafnarfjörður,2020,0,0
Capelin,Hafnarfjörður,2021,0,0
Capelin,Hafnarfjörður,2022,464,74466
Capelin,Hafnarfjörður,2023,0,0
Capelin,Hafnarfjörður,2024,0,0
Capelin,Hafnir,1982,0,0
Capelin,Hafnir,1983,0,0
Capelin,Hafnir,1984,5515,2607
Capelin,Hafnir,1985,3,23
Capelin,Hafnir,1986,36,425
Capelin,Hafnir,1987,81,1093
Capelin,Hafnir,1988,22,217
Capelin,Hafnir,1989,0,0
Capelin,Hafnir,1990,0,0
Capelin,Hafnir,1991,0,0
Capelin,Hafnir,1992,0,0
Capelin,Hafnir,1993,0,0
Capelin,Hafnir,1994,0,0
Capelin,Hafnir,1995,0,0
Capelin,Hafnir,1996,0,0
Capelin,Hafnir,1997,0,0
Capelin,Hafnir,1998,0,0
Capelin,Hafnir,1999,0,0
Capelin,Hafnir,2000,0,0
Capelin,Hafnir,2001,0,0
Capelin,Hafnir,2002,0,0
Capelin,Hafnir,2003,0,0
Capelin,Hafnir,2004,0,0
Capelin,Hafnir,2005,0,0
Capelin,Hafnir,2006,0,0
Capelin,Hafnir,2007,0,0
Capelin,Hafnir,2008,0,0
Capelin,Hafnir,2009,0,0
Capelin,Hafnir,2010,0,0
Capelin,Hafnir,2011,0,0
Capelin,Hafnir,2012,0,0
Capelin,Hafnir,2013,0,0
Capelin,Hafnir,2014,0,0
Capelin,Hafnir,2015,0,0
Capelin,Hafnir,2016,0,0
Capelin,Hafnir,2017,0,0
Capelin,Hafnir,2018,0,0
Capelin,Hafnir,2019,0,0
Capelin,Hafnir,2020,0,0
Capelin,Hafnir,2021,0,0
Capelin,Hafnir,2022,0,0
Capelin,Hafnir,2023,0,0
Capelin,Hafnir,2024,0,0
Capelin,Haganesvík,1982,0,0
Capelin,Haganesvík,1983,0,0
Capelin,Haganesvík,1984,0,0
Capelin,Haganesvík,1985,0,0
Capelin,Haganesvík,1986,0,0
Capelin,Haganesvík,1987,0,0
Capelin,Haganesvík,1988,0,0
Capelin,Haganesvík,1989,0,0
Capelin,Haganesvík,1990,0,0
Capelin,Haganesvík,1991,0,0
Capelin,Haganesvík,1992,0,0
Capelin,Haganesvík,1993,0,0
Capelin,Haganesvík,1994,0,0
Capelin,Haganesvík,1995,0,0
Capelin,Haganesvík,1996,0,0
Capelin,Haganesvík,1997,0,0
Capelin,Haganesvík,1998,0,0
Capelin,Haganesvík,1999,0,0
Capelin,Haganesvík,2000,0,0
Capelin,Haganesvík,2001,0,0
Capelin,Haganesvík,2002,0,0
Capelin,Haganesvík,2003,0,0
Capelin,Haganesvík,2004,0,0
Capelin,Haganesvík,2005,0,0
Capelin,Haganesvík,2006,0,0
Capelin,Haganesvík,2007,0,0
Capelin,Haganesvík,2008,0,0
Capelin,Haganesvík,2009,0,0
Capelin,Haganesvík,2010,0,0
Capelin,Haganesvík,2011,0,0
Capelin,Haganesvík,2012,0,0
Capelin,Haganesvík,2013,0,0
Capelin,Haganesvík,2014,0,0
Capelin,Haganesvík,2015,0,0
Capelin,Haganesvík,2016,0,0
Capelin,Haganesvík,2017,0,0
Capelin,Haganesvík,2018,0,0
Capelin,Haganesvík,2019,0,0
Capelin,Haganesvík,2020,0,0
Capelin,Haganesvík,2021,0,0
Capelin,Haganesvík,2022,0,0
Capelin,Haganesvík,2023,0,0
Capelin,Haganesvík,2024,0,0
Capelin,Hauganes,1982,0,0
Capelin,Hauganes,1983,0,0
Capelin,Hauganes,1984,0,0
Capelin,Hauganes,1985,0,0
Capelin,Hauganes,1986,0,0
Capelin,Hauganes,1987,0,0
Capelin,Hauganes,1988,0,0
Capelin,Hauganes,1989,0,0
Capelin,Hauganes,1990,0,0
Capelin,Hauganes,1991,0,0
Capelin,Hauganes,1992,0,0
Capelin,Hauganes,1993,0,0
Capelin,Hauganes,1994,0,0
Capelin,Hauganes,1995,0,0
Capelin,Hauganes,1996,0,0
Capelin,Hauganes,1997,0,0
Capelin,Hauganes,1998,0,0
Capelin,Hauganes,1999,0,0
Capelin,Hauganes,2000,0,0
Capelin,Hauganes,2001,0,0
Capelin,Hauganes,2002,0,0
Capelin,Hauganes,2003,0,0
Capelin,Hauganes,2004,0,0
Capelin,Hauganes,2005,0,0
Capelin,Hauganes,2006,0,0
Capelin,Hauganes,2007,0,0
Capelin,Hauganes,2008,0,0
Capelin,Hauganes,2009,0,0
Capelin,Hauganes,2010,0,0
Capelin,Hauganes,2011,0,0
Capelin,Hauganes,2012,0,0
Capelin,Hauganes,2013,0,0
Capelin,Hauganes,2014,0,0
Capelin,Hauganes,2015,0,0
Capelin,Hauganes,2016,0,0
Capelin,Hauganes,2017,0,0
Capelin,Hauganes,2018,0,0
Capelin,Hauganes,2019,0,0
Capelin,Hauganes,2020,0,0
Capelin,Hauganes,2021,0,0
Capelin,Hauganes,2022,0,0
Capelin,Hauganes,2023,0,0
Capelin,Hauganes,2024,0,0
Capelin,Haukabergsvaðall,1982,0,0
Capelin,Haukabergsvaðall,1983,0,0
Capelin,Haukabergsvaðall,1984,0,0
Capelin,Haukabergsvaðall,1985,0,0
Capelin,Haukabergsvaðall,1986,0,0
Capelin,Haukabergsvaðall,1987,0,0
Capelin,Haukabergsvaðall,1988,0,0
Capelin,Haukabergsvaðall,1989,0,0
Capelin,Haukabergsvaðall,1990,0,0
Capelin,Haukabergsvaðall,1991,0,0
Capelin,Haukabergsvaðall,1992,0,0
Capelin,Haukabergsvaðall,1993,0,0
Capelin,Haukabergsvaðall,1994,0,0
Capelin,Haukabergsvaðall,1995,0,0
Capelin,Haukabergsvaðall,1996,0,0
Capelin,Haukabergsvaðall,1997,0,0
Capelin,Haukabergsvaðall,1998,0,0
Capelin,Haukabergsvaðall,1999,0,0
Capelin,Haukabergsvaðall,2000,0,0
Capelin,Haukabergsvaðall,2001,0,0
Capelin,Haukabergsvaðall,2002,0,0
Capelin,Haukabergsvaðall,2003,0,0
Capelin,Haukabergsvaðall,2004,0,0
Capelin,Haukabergsvaðall,2005,0,0
Capelin,Haukabergsvaðall,2006,0,0
Capelin,Haukabergsvaðall,2007,0,0
Capelin,Haukabergsvaðall,2008,0,0
Capelin,Haukabergsvaðall,2009,0,0
Capelin,Haukabergsvaðall,2010,0,0
Capelin,Haukabergsvaðall,2011,0,0
Capelin,Haukabergsvaðall,2012,0,0
Capelin,Haukabergsvaðall,2013,0,0
Capelin,Haukabergsvaðall,2014,0,0
Capelin,Haukabergsvaðall,2015,0,0
Capelin,Haukabergsvaðall,2016,0,0
Capelin,Haukabergsvaðall,2017,0,0
Capelin,Haukabergsvaðall,2018,0,0
